Original file: C:\Users\Prasanna\Documents\projects\temp-norm-gui\TestData - Analog\Working Trial.c3d
Date processed: 14-May-2019
Start of phase/cycle with respect to start of entire trial [s]:   6.88
End of phase/cycle with respect to start of entire trial [s]:   7.43
Video sampling rate (Hz): 100.00
Processed with TempNormGUI_v20190510

Frame,Time [s],LAnkleFlexExtPower,LAnkleInvEvPower,LAnkleAddAbdPower,LHipFlexExt,LHipAddAbd,LHipIntExtRot,LHipFlexExtMom,LHipAddAbdMom,LHipIntExtRotMom,LHipFlexExtPower,LHipAddAbdPower,LHipIntExtRotPower,LKneeFlexExt,LKneeAddAbd,LKneeIntExtRot,LKneeFlexExtMom,LKneeAddAbdMom,LKneeIntExtRotMom,LKneeFlexExtPower,LKneeAddAbdPower,LKneeIntExtRotPower,RAnkleFlexExtPower,RAnkleInvEvPower,RAnkleAddAbdPower,RHipFlexExt,RHipAddAbd,RHipIntExtRot,RHipFlexExtMom,RHipAddAbdMom,RHipIntExtRotMom,RHipFlexExtPower,RHipAddAbdPower,RHipIntExtRotPower,RKneeFlexExt,RKneeAddAbd,RKneeIntExtRot,RKneeFlexExtMom,RKneeAddAbdMom,RKneeIntExtRotMom,RKneeFlexExtPower,RKneeAddAbdPower,RKneeIntExtRotPower,
688.00000,0.00000,0.22236,0.13064,0.70920,99.62766,-6.04102,-3.77217,2.25024,-6.33728,5.08524,-0.19758,1.22479,-7.44475,42.82610,21.83760,-22.85843,6.95134,-3.13541,-0.69896,-14.30633,0.38189,1.84971,14.96279,3.90301,-1.70068,68.23527,20.02633,-33.39474,-19.57139,-46.01323,3.57462,31.34874,-4.23052,10.70977,124.18497,-44.63683,-94.74171,-44.50477,84.85474,15.15445,-28.95385,-86.44402,0.36462
689.00000,0.01000,0.02042,0.19121,0.36717,99.56048,-5.48920,-3.63196,7.41041,-8.26366,2.22852,-1.11380,0.61059,-7.22755,42.18845,21.66005,-22.29818,4.30662,-2.13954,-1.93911,-5.24773,-0.08503,0.11037,14.34582,4.33147,-1.10579,67.79269,19.76886,-33.61256,-11.68879,-48.91701,8.96216,30.67837,-4.19937,13.20028,125.06117,-44.35891,-95.46999,-47.75227,81.39557,13.01744,-30.75886,-83.93929,1.02453
690.00000,0.02000,-0.01407,0.22157,-0.05212,99.46806,-5.05711,-3.42510,15.97648,-8.98668,-1.56848,-3.56328,-0.82829,-5.86692,41.93621,21.69119,-22.12006,0.95707,-0.53790,-2.76873,-0.30941,-0.03684,0.38807,13.53428,3.65254,0.43659,67.25897,19.49506,-33.79632,-5.73365,-46.05595,8.47450,28.18255,-1.05318,14.61396,125.95620,-44.07690,-96.16880,-48.23521,86.84079,12.66605,-37.19092,-84.19603,0.60140
691.00000,0.03000,0.07151,0.15536,-0.32258,99.33192,-4.72436,-3.23317,26.67178,-9.07975,-5.29302,-7.36947,-1.59749,-4.69406,41.93444,21.87515,-22.51307,-2.40435,1.19310,-2.80610,-0.81898,0.98807,2.99860,12.70795,2.80084,3.01824,66.64487,19.17503,-33.92252,-4.67199,-41.75200,10.68863,26.39792,3.06982,13.40088,126.84464,-43.77667,-96.79552,-50.59044,86.68873,13.55368,-39.52768,-80.61334,0.21888
692.00000,0.04000,-0.30608,-7.41482,9.22775,99.17282,-4.46035,-3.13536,-5.55972,-2.77536,1.29199,1.46054,0.04407,-1.06306,42.08856,22.13809,-23.46373,6.79970,-6.88486,1.75503,8.62469,-0.58507,-9.97286,14.20236,2.01143,5.95512,65.95328,18.80430,-33.97777,-7.93309,-37.48391,10.55750,29.15328,7.03709,10.45271,127.70786,-43.47255,-97.34905,-49.11169,84.20884,13.66654,-39.10963,-72.74346,0.05594
693.00000,0.05000,-2.10081,-7.22798,-0.20845,99.04562,-4.23818,-3.19537,-37.50056,0.73808,3.76631,4.34473,-0.30383,1.06011,42.39607,22.38977,-24.71941,18.00673,-15.12965,-0.44082,32.93309,-1.02156,-17.14118,18.11670,1.15242,8.91432,65.18079,18.40106,-33.95543,-13.55620,-34.93376,9.05730,36.59144,10.01905,7.02180,128.53502,-43.19183,-97.85576,-46.25579,81.28226,14.17199,-35.77692,-64.39523,0.27525
694.00000,0.06000,0.76149,-1.33273,0.17542,99.01699,-4.04365,-3.45006,-28.53872,-4.41940,5.82477,-3.57961,-1.84794,-1.31954,42.95506,22.53019,-25.87759,9.80166,-16.98047,1.00616,28.32819,3.08985,-14.61157,22.16919,0.54841,9.46679,64.32080,17.99418,-33.85199,-13.48490,-29.55447,8.70864,35.56789,11.60981,4.16245,129.31104,-42.95878,-98.34203,-45.34826,82.34185,12.34782,-33.10804,-57.78001,0.65720
695.00000,0.07000,3.55072,-4.41776,1.70172,99.13667,-3.87924,-3.90107,-27.02263,-3.36162,5.85111,-11.53253,-3.22986,-0.83457,43.90388,22.47387,-26.58194,4.78724,-13.95812,2.38605,20.66410,2.10595,-3.07947,26.49156,0.86151,7.91758,63.36592,17.61185,-33.66615,-12.11611,-26.20450,7.25914,34.48058,12.03631,2.83464,130.00688,-42.78202,-98.81550,-42.60654,81.99358,9.71430,-27.49393,-49.67833,0.76507
696.00000,0.08000,-5.85587,-1.82341,-3.30226,99.42524,-3.75902,-4.50954,-54.80681,-2.43953,7.84931,-39.72536,-4.89245,0.39528,45.32786,22.18622,-26.69210,12.15554,-17.18823,-1.00270,49.03596,0.81126,7.11689,27.02043,2.28510,7.25629,62.32848,17.26698,-33.40901,-8.70417,-19.84857,3.01455,27.94865,8.64090,1.99462,130.58472,-42.63878,-99.25222,-39.83632,84.74273,9.85518,-21.14025,-44.34582,0.15953
697.00000,0.09000,-9.84349,4.74267,1.24051,99.87561,-3.69784,-5.20030,-62.72070,0.98436,11.95243,-61.61122,-10.43577,1.30218,47.20162,21.71233,-26.30801,11.17758,-15.76154,2.40887,48.01360,0.00039,15.22981,24.05588,5.02281,4.66409,61.25977,16.94515,-33.11763,0.33964,-15.12892,1.18593,12.28997,6.30841,2.64998,131.01157,-42.46290,-99.58509,-38.59357,84.00254,9.27985,-15.76726,-38.90952,-0.11249
698.00000,0.10000,-5.43686,9.89168,3.42374,100.45722,-3.70655,-5.88077,-59.19428,3.11832,15.17477,-68.90346,-14.18283,0.83085,49.40091,21.17572,-25.65978,5.95688,-12.72452,6.57717,27.61101,0.50491,18.08393,14.63663,9.27931,1.08376,60.23297,16.61276,-32.84888,6.23355,-16.13454,3.95038,3.57119,8.08205,4.19489,131.25642,-42.16058,-99.71210,-40.09375,78.60247,7.31225,-12.01149,-33.20762,-2.49577
699.00000,0.11000,11.08933,8.61515,4.98471,101.12227,-3.79313,-6.47338,-49.72115,-0.41624,19.96070,-62.93911,-16.56994,-0.07178,51.76106,20.73193,-24.96625,-4.00904,-13.17210,10.16868,-6.69209,-0.20600,19.26377,4.29694,12.93939,-1.57630,59.29840,16.24072,-32.65203,9.36539,-15.02795,8.43311,-3.16663,9.16562,5.18202,131.29559,-41.67886,-99.57483,-45.65813,77.55267,6.91824,-8.38422,-31.54643,-8.88709
700.00000,0.12000,12.04237,6.18393,4.57410,101.81035,-3.96077,-6.94954,-49.45491,-1.24189,19.23773,-61.45098,-13.39110,-0.27557,54.13235,20.49425,-24.34262,-6.13653,-13.41755,9.18844,-12.09261,-1.10415,12.66195,-0.59659,13.94223,-3.37368,58.45646,15.81711,-32.54842,10.84395,-14.83665,12.53698,-6.31202,9.66945,5.84794,131.17422,-41.07419,-99.27846,-49.88349,75.45348,6.64956,-2.82039,-34.20532,-14.18691
701.00000,0.13000,13.38057,4.48813,3.20528,102.45803,-4.20223,-7.34420,-47.28928,-6.11326,18.26925,-53.79847,-11.06639,0.98967,56.41053,20.47939,-23.78218,-11.70442,-14.47351,7.59345,-25.28034,-4.52251,7.73958,-1.11982,14.28403,-2.60762,57.67006,15.34299,-32.53537,11.25725,-17.12887,19.07316,-7.31487,11.20888,5.67883,131.04137,-40.48122,-99.08072,-54.32610,69.79353,4.52830,2.41123,-43.46721,-14.93938
702.00000,0.14000,4.31694,3.26293,0.78198,103.01363,-4.49773,-7.73649,-56.91265,-4.89738,13.63707,-53.60075,-8.09664,-0.24223,58.54352,20.61044,-23.20222,-9.90415,-13.87639,3.56142,-14.90223,-7.03044,4.94957,0.26456,8.00063,-1.25279,56.89323,14.82615,-32.60242,12.41632,-12.55316,21.46726,-12.89340,9.38849,3.18327,131.07475,-40.01463,-99.22675,-56.15586,69.42755,3.54633,5.46446,-60.69220,-3.71665
703.00000,0.15000,1.67655,1.13395,-0.08396,103.45038,-4.81787,-8.20500,-59.55203,-1.31183,14.88528,-44.43422,-11.41464,-1.52899,60.52392,20.76814,-22.51707,-9.60181,-16.02341,3.56738,-10.99002,-8.26192,7.25818,1.81371,1.39051,0.35129,56.09304,14.27854,-32.74257,8.37304,-8.68454,20.77071,-11.11953,6.73398,-1.05056,131.38237,-39.72930,-99.83922,-53.19925,63.90131,4.39556,6.85593,-74.75031,11.56765
704.00000,0.16000,2.99074,1.15737,-0.87036,103.77176,-5.12953,-8.78241,-61.31272,-1.38336,17.91697,-36.14907,-16.20431,-1.15309,62.37494,20.85254,-21.69533,-13.23795,-17.39705,3.64989,-17.69806,-10.99648,11.88959,3.89852,-2.92499,2.79490,55.25609,13.71682,-32.95132,7.04427,-1.94015,15.41386,-13.32272,3.22188,-3.49815,131.95401,-39.64656,-100.92363,-46.95118,66.51371,5.20860,11.64943,-85.85884,19.81644
705.00000,0.17000,1.69572,2.01976,-1.06913,104.00638,-5.40134,-9.43693,-67.02346,-3.81160,22.83801,-32.97965,-21.28658,-0.39936,64.13359,20.82116,-20.77659,-14.02214,-20.41878,2.89525,-15.93876,-12.87478,17.15193,5.07109,-3.15882,3.49480,54.38256,13.16185,-33.22001,10.49394,7.62228,13.28294,-26.00436,1.13733,-6.66756,132.67392,-39.77031,-102.38627,-44.01698,73.09412,3.78407,22.09932,-90.96465,24.21802
706.00000,0.18000,0.99605,3.89016,-1.71953,104.19984,-5.60926,-10.08768,-69.32892,-3.80403,26.70770,-31.79797,-23.15459,-0.09959,65.83567,20.69335,-19.84862,-16.11299,-20.87734,4.15231,-21.60208,-11.33716,19.24912,7.56471,-2.38175,3.25914,53.48319,12.63676,-33.53344,10.52931,12.14755,10.52286,-29.63235,0.21474,-7.79019,133.39035,-40.07613,-104.04344,-38.65403,73.79954,3.43754,31.94493,-78.82835,21.49920
707.00000,0.19000,0.79016,4.49417,-2.16109,104.40060,-5.74085,-10.64189,-69.69568,-2.82608,31.03324,-33.63015,-21.49636,0.17075,67.50543,20.52871,-19.00562,-18.28389,-22.31425,6.52319,-28.29244,-8.43278,18.66578,7.72542,0.00603,3.20785,52.57543,12.16306,-33.87207,9.17416,16.35273,8.09774,-30.74525,-0.00982,-9.04508,133.97272,-40.50914,-105.65293,-35.13816,77.01891,4.25716,39.24379,-59.46822,15.21730
708.00000,0.20000,2.39885,4.84312,-1.18687,104.64259,-5.79779,-11.03236,-70.19690,-2.71409,32.16507,-37.50665,-13.83338,0.34293,69.15174,20.39845,-18.31318,-22.03182,-22.00217,7.63365,-39.18405,-6.79007,13.08833,6.25772,2.67502,0.88036,51.67623,11.75604,-34.21421,9.10349,14.31133,11.54465,-29.42646,-0.09968,-8.86561,134.32953,-41.00000,-106.97763,-35.88962,74.74263,2.79675,38.42276,-31.37551,17.36299
709.00000,0.21000,6.68461,3.08152,0.73367,104.93484,-5.79725,-11.23930,-67.87762,-5.07898,34.00826,-39.66399,-6.01700,0.08287,70.77209,20.36259,-17.79445,-28.22015,-23.45323,8.97634,-54.73080,-6.04469,5.66988,6.09031,5.09834,0.46142,50.79543,11.42200,-34.53771,8.29595,11.30533,10.06771,-24.38694,-0.19378,-5.98575,134.42484,-41.47855,-107.85881,-32.57963,73.72548,3.20523,33.36819,-3.85017,9.89667
710.00000,0.22000,7.11833,1.75758,1.71777,105.25954,-5.76982,-11.29401,-79.97099,-14.89576,35.95145,-48.08200,-0.34256,-0.28144,72.36119,20.45413,-17.43623,-28.76149,-29.03591,4.40759,-48.98148,-7.19894,-3.62838,2.81104,3.74311,-0.34332,49.93059,11.15602,-34.82194,11.24904,15.25370,11.04262,-31.40699,-0.11684,-5.67133,134.28329,-41.88689,-108.25214,-34.25052,77.59756,3.82574,26.72420,19.48010,5.73009
711.00000,0.23000,0.03458,1.20483,1.94689,105.58379,-5.75127,-11.26711,-88.82731,-21.41643,34.24653,-50.28352,0.89933,0.10358,73.91758,20.66755,-17.20367,-29.21471,-30.28133,2.41576,-47.77787,-6.16799,-11.61097,2.51473,5.50395,-1.08025,49.07209,10.94377,-35.05227,12.44264,10.62416,10.41492,-28.15790,-0.16563,-2.81526,133.97156,-42.19934,-108.21630,-30.89227,70.52837,3.05170,16.32339,32.73452,1.53687
